Location,Source,Date,Water Level (FT),Elevation (FT) NAVD88,Temp (C),Conductivity (UMHOS),Calc Discharge (CFS),Comments
AMW-01B,TREC,7/3/2017 5:30,-10.3,5459.3,11.057,,,
AMW-01B,TREC,7/3/2017 5:45,-10.3,5459.3,11.076,,,
AMW-01B,TREC,7/3/2017 6:00,-10.3,5459.3,11.002,,,
AMW-01B,TREC,7/3/2017 6:15,-10.3,5459.3,11.021,,,
AMW-01B,TREC,7/3/2017 6:30,-10.31,5459.29,11.033,,,
AMW-01B,TREC,7/3/2017 6:45,-10.31,5459.29,11.068,,,
AMW-01B,TREC,7/3/2017 7:00,-10.3,5459.3,11.047,,,
AMW-01B,TREC,7/3/2017 7:15,-10.31,5459.29,11.03,,,
AMW-01B,TREC,7/3/2017 7:30,-10.31,5459.29,11.055,,,
AMW-01B,TREC,7/3/2017 7:45,-10.31,5459.29,11.034,,,
AMW-01B,TREC,7/3/2017 8:00,-10.31,5459.29,11.03,,,
AMW-01B,TREC,7/3/2017 8:15,-10.31,5459.29,11.017,,,
AMW-01B,TREC,7/3/2017 8:30,-10.31,5459.29,11.027,,,
AMW-01B,TREC,7/3/2017 8:45,-10.31,5459.29,11.054,,,
AMW-01B,TREC,7/3/2017 9:00,-10.31,5459.29,11.04,,,
AMW-01B,TREC,7/3/2017 9:15,-10.32,5459.28,11.055,,,
AMW-01B,TREC,7/3/2017 9:30,-10.31,5459.29,11.063,,,
AMW-01B,TREC,7/3/2017 9:45,-10.31,5459.29,11.045,,,
AMW-01B,TREC,7/3/2017 10:00,-10.31,5459.29,11.019,,,
AMW-01B,TREC,7/3/2017 10:15,-10.32,5459.28,11.026,,,
AMW-01B,TREC,7/3/2017 10:30,-10.3,5459.3,11.02,,,
AMW-01B,TREC,7/3/2017 10:45,-10.31,5459.29,11.077,,,
AMW-01B,TREC,7/3/2017 11:00,-10.31,5459.29,11.002,,,
AMW-01B,TREC,7/3/2017 11:15,-10.31,5459.29,11.028,,,
AMW-01B,TREC,7/3/2017 11:30,-10.3,5459.3,11.067,,,
AMW-01B,TREC,7/3/2017 11:45,-10.3,5459.3,11.026,,,
AMW-01B,TREC,7/3/2017 12:00,-10.3,5459.3,11.092,,,
AMW-01B,TREC,7/3/2017 12:15,-10.3,5459.3,11.082,,,
AMW-01B,TREC,7/3/2017 12:30,-10.3,5459.3,11.064,,,
AMW-01B,TREC,7/3/2017 12:45,-10.31,5459.29,11.046,,,
AMW-01B,TREC,7/3/2017 13:00,-10.3,5459.3,11.038,,,
AMW-01B,TREC,7/3/2017 13:15,-10.29,5459.31,11.048,,,
AMW-01B,TREC,7/3/2017 13:30,-10.3,5459.3,11.043,,,
AMW-01B,TREC,7/3/2017 13:45,-10.3,5459.3,11.017,,,
AMW-01B,TREC,7/3/2017 14:00,-10.3,5459.3,11.085,,,
AMW-01B,TREC,7/3/2017 14:15,-10.3,5459.3,11.009,,,
AMW-01B,TREC,7/3/2017 14:30,-10.3,5459.3,11.028,,,
AMW-01B,TREC,7/3/2017 14:45,-10.3,5459.3,11.071,,,
AMW-01B,TREC,7/3/2017 15:00,-10.3,5459.3,11.032,,,
AMW-01B,TREC,7/3/2017 15:15,-10.3,5459.3,11.073,,,
AMW-01B,TREC,7/3/2017 15:30,-10.29,5459.31,11.008,,,
AMW-01B,TREC,7/3/2017 15:45,-10.3,5459.3,11.06,,,
AMW-01B,TREC,7/3/2017 16:00,-10.3,5459.3,11.056,,,
AMW-01B,TREC,7/3/2017 16:15,-10.3,5459.3,11.072,,,
AMW-01B,TREC,7/3/2017 16:30,-10.29,5459.31,11.095,,,
AMW-01B,TREC,7/3/2017 16:45,-10.3,5459.3,11.083,,,
AMW-01B,TREC,7/3/2017 17:00,-10.29,5459.31,11.055,,,
AMW-01B,TREC,7/3/2017 17:15,-10.29,5459.31,11.032,,,
AMW-01B,TREC,7/3/2017 17:30,-10.29,5459.31,11.055,,,
AMW-01B,TREC,7/3/2017 17:45,-10.29,5459.31,11.022,,,
AMW-01B,TREC,7/3/2017 18:00,-10.28,5459.32,11.016,,,
AMW-01B,TREC,7/3/2017 18:15,-10.28,5459.32,11.041,,,
AMW-01B,TREC,7/3/2017 18:30,-10.29,5459.31,11.035,,,
AMW-01B,TREC,7/3/2017 18:45,-10.28,5459.32,11.051,,,
AMW-01B,TREC,7/3/2017 19:00,-10.29,5459.31,11.004,,,
AMW-01B,TREC,7/3/2017 19:15,-10.28,5459.32,11.089,,,
AMW-01B,TREC,7/3/2017 19:30,-10.29,5459.31,11.023,,,
AMW-01B,TREC,7/3/2017 19:45,-10.28,5459.32,11.07,,,
AMW-01B,TREC,7/3/2017 20:00,-10.29,5459.31,11.044,,,
AMW-01B,TREC,7/3/2017 20:15,-10.27,5459.33,11.029,,,
AMW-01B,TREC,7/3/2017 20:30,-10.29,5459.31,11.04,,,
AMW-01B,TREC,7/3/2017 20:45,-10.28,5459.32,11.064,,,
AMW-01B,TREC,7/3/2017 21:00,-10.28,5459.32,10.992,,,
AMW-01B,TREC,7/3/2017 21:15,-10.27,5459.33,10.992,,,
AMW-01B,TREC,7/3/2017 21:30,-10.29,5459.31,11.03,,,
AMW-01B,TREC,7/3/2017 21:45,-10.28,5459.32,10.987,,,
AMW-01B,TREC,7/3/2017 22:00,-10.29,5459.31,11.051,,,
AMW-01B,TREC,7/3/2017 22:15,-10.29,5459.31,11.075,,,
AMW-01B,TREC,7/3/2017 22:30,-10.3,5459.3,11.098,,,
AMW-01B,TREC,7/3/2017 22:45,-10.29,5459.31,11.053,,,
AMW-01B,TREC,7/3/2017 23:00,-10.3,5459.3,11.073,,,
AMW-01B,TREC,7/3/2017 23:15,-10.29,5459.31,11.05,,,
AMW-01B,TREC,7/3/2017 23:30,-10.3,5459.3,11.017,,,
AMW-01B,TREC,7/3/2017 23:45,-10.29,5459.31,11.012,,,
AMW-01B,TREC,7/4/2017 0:00,-10.3,5459.3,11.041,,,
AMW-01B,TREC,7/4/2017 0:15,-10.29,5459.31,11.017,,,
AMW-01B,TREC,7/4/2017 0:30,-10.3,5459.3,11.037,,,
AMW-01B,TREC,7/4/2017 0:45,-10.3,5459.3,11.03,,,
AMW-01B,TREC,7/4/2017 1:00,-10.3,5459.3,11.025,,,
AMW-01B,TREC,7/4/2017 1:15,-10.29,5459.31,11.04,,,
AMW-01B,TREC,7/4/2017 1:30,-10.3,5459.3,11.078,,,
AMW-01B,TREC,7/4/2017 1:45,-10.29,5459.31,11.066,,,
AMW-01B,TREC,7/4/2017 2:00,-10.3,5459.3,11.019,,,
AMW-01B,TREC,7/4/2017 2:15,-10.29,5459.31,11.033,,,
AMW-01B,TREC,7/4/2017 2:30,-10.31,5459.29,11.063,,,
AMW-01B,TREC,7/4/2017 2:45,-10.31,5459.29,11.077,,,
AMW-01B,TREC,7/4/2017 3:00,-10.3,5459.3,11.09,,,
AMW-01B,TREC,7/4/2017 3:15,-10.29,5459.31,11.104,,,
AMW-01B,TREC,7/4/2017 3:30,-10.3,5459.3,11.052,,,
AMW-01B,TREC,7/4/2017 3:45,-10.3,5459.3,11.083,,,
AMW-01B,TREC,7/4/2017 4:00,-10.3,5459.3,11.024,,,
AMW-01B,TREC,7/4/2017 4:15,-10.29,5459.31,11.007,,,
AMW-01B,TREC,7/4/2017 4:30,-10.3,5459.3,11.077,,,
AMW-01B,TREC,7/4/2017 4:45,-10.3,5459.3,11.071,,,
AMW-01B,TREC,7/4/2017 5:00,-10.3,5459.3,11.058,,,
AMW-01B,TREC,7/4/2017 5:15,-10.3,5459.3,11.059,,,
AMW-01B,TREC,7/4/2017 5:30,-10.31,5459.29,11.05,,,
AMW-01B,TREC,7/4/2017 5:45,-10.3,5459.3,11.06,,,
AMW-01B,TREC,7/4/2017 6:00,-10.3,5459.3,11.034,,,
AMW-01B,TREC,7/4/2017 6:15,-10.3,5459.3,11.022,,,
AMW-01B,TREC,7/4/2017 6:30,-10.3,5459.3,11.047,,,
AMW-01B,TREC,7/4/2017 6:45,-10.3,5459.3,11.087,,,
AMW-01B,TREC,7/4/2017 7:00,-10.31,5459.29,11.017,,,
AMW-01B,TREC,7/4/2017 7:15,-10.3,5459.3,11.092,,,
AMW-01B,TREC,7/4/2017 7:30,-10.31,5459.29,11.063,,,
AMW-01B,TREC,7/4/2017 7:45,-10.31,5459.29,11.086,,,
AMW-01B,TREC,7/4/2017 8:00,-10.31,5459.29,11.059,,,
AMW-01B,TREC,7/4/2017 8:15,-10.31,5459.29,11.004,,,
AMW-01B,TREC,7/4/2017 8:30,-10.31,5459.29,11.027,,,
AMW-01B,TREC,7/4/2017 8:45,-10.32,5459.28,11.031,,,
AMW-01B,TREC,7/4/2017 9:00,-10.3,5459.3,11.04,,,
AMW-01B,TREC,7/4/2017 9:15,-10.31,5459.29,11.011,,,
AMW-01B,TREC,7/4/2017 9:30,-10.3,5459.3,11.025,,,
AMW-01B,TREC,7/4/2017 9:45,-10.31,5459.29,11.033,,,
AMW-01B,TREC,7/4/2017 10:00,-10.31,5459.29,11.047,,,
AMW-01B,TREC,7/4/2017 10:15,-10.31,5459.29,11.046,,,
AMW-01B,TREC,7/4/2017 10:30,-10.31,5459.29,11.051,,,
AMW-01B,TREC,7/4/2017 10:45,-10.31,5459.29,11.077,,,
AMW-01B,TREC,7/4/2017 11:00,-10.31,5459.29,11.099,,,
AMW-01B,TREC,7/4/2017 11:15,-10.32,5459.28,11.056,,,
AMW-01B,TREC,7/4/2017 11:30,-10.31,5459.29,11.062,,,
AMW-01B,TREC,7/4/2017 11:45,-10.31,5459.29,11.065,,,
AMW-01B,TREC,7/4/2017 12:00,-10.31,5459.29,11.084,,,
AMW-01B,TREC,7/4/2017 12:15,-10.31,5459.29,11.052,,,
AMW-01B,TREC,7/4/2017 12:30,-10.3,5459.3,11.027,,,
AMW-01B,TREC,7/4/2017 12:45,-10.31,5459.29,11.088,,,
AMW-01B,TREC,7/4/2017 13:00,-10.3,5459.3,11.065,,,
AMW-01B,TREC,7/4/2017 13:15,-10.31,5459.29,11.084,,,
AMW-01B,TREC,7/4/2017 13:30,-10.3,5459.3,11.058,,,
AMW-01B,TREC,7/4/2017 13:45,-10.3,5459.3,11.033,,,
AMW-01B,TREC,7/4/2017 14:00,-10.29,5459.31,11.042,,,
AMW-01B,TREC,7/4/2017 14:15,-10.3,5459.3,11.092,,,
AMW-01B,TREC,7/4/2017 14:30,-10.29,5459.31,11.089,,,
AMW-01B,TREC,7/4/2017 14:45,-10.29,5459.31,11.074,,,
AMW-01B,TREC,7/4/2017 15:00,-10.3,5459.3,11.016,,,
AMW-01B,TREC,7/4/2017 15:15,-10.3,5459.3,11.068,,,
AMW-01B,TREC,7/4/2017 15:30,-10.3,5459.3,11.103,,,
AMW-01B,TREC,7/4/2017 15:45,-10.3,5459.3,11.057,,,
AMW-01B,TREC,7/4/2017 16:00,-10.29,5459.31,11.07,,,
AMW-01B,TREC,7/4/2017 16:15,-10.29,5459.31,11.06,,,
AMW-01B,TREC,7/4/2017 16:30,-10.3,5459.3,11.055,,,
AMW-01B,TREC,7/4/2017 16:45,-10.3,5459.3,11.06,,,
AMW-01B,TREC,7/4/2017 17:00,-10.29,5459.31,11.06,,,
AMW-01B,TREC,7/4/2017 17:15,-10.3,5459.3,11.058,,,
AMW-01B,TREC,7/4/2017 17:30,-10.29,5459.31,11.062,,,
AMW-01B,TREC,7/4/2017 17:45,-10.29,5459.31,11.048,,,
AMW-01B,TREC,7/4/2017 18:00,-10.29,5459.31,11.052,,,
AMW-01B,TREC,7/4/2017 18:15,-10.29,5459.31,11.045,,,
AMW-01B,TREC,7/4/2017 18:30,-10.29,5459.31,10.99,,,
AMW-01B,TREC,7/4/2017 18:45,-10.29,5459.31,11.038,,,
AMW-01B,TREC,7/4/2017 19:00,-10.29,5459.31,11.054,,,
AMW-01B,TREC,7/4/2017 19:15,-10.29,5459.31,11.041,,,
AMW-01B,TREC,7/4/2017 19:30,-10.29,5459.31,11.082,,,
AMW-01B,TREC,7/4/2017 19:45,-10.3,5459.3,11.02,,,
AMW-01B,TREC,7/4/2017 20:00,-10.3,5459.3,11.087,,,
AMW-01B,TREC,7/4/2017 20:15,-10.29,5459.31,11.08,,,
AMW-01B,TREC,7/4/2017 20:30,-10.29,5459.31,11.053,,,
AMW-01B,TREC,7/4/2017 20:45,-10.28,5459.32,10.97,,,
AMW-01B,TREC,7/4/2017 21:00,-10.29,5459.31,11.053,,,
AMW-01B,TREC,7/4/2017 21:15,-10.29,5459.31,11.012,,,
AMW-01B,TREC,7/4/2017 21:30,-10.3,5459.3,11.06,,,
AMW-01B,TREC,7/4/2017 21:45,-10.3,5459.3,11.04,,,
AMW-01B,TREC,7/4/2017 22:00,-10.3,5459.3,11.054,,,
AMW-01B,TREC,7/4/2017 22:15,-10.3,5459.3,11.023,,,
AMW-01B,TREC,7/4/2017 22:30,-10.29,5459.31,11.019,,,
AMW-01B,TREC,7/4/2017 22:45,-10.28,5459.32,11.027,,,
AMW-01B,TREC,7/4/2017 23:00,-10.3,5459.3,11.054,,,
AMW-01B,TREC,7/4/2017 23:15,-10.29,5459.31,11.031,,,
AMW-01B,TREC,7/4/2017 23:30,-10.3,5459.3,11.098,,,
AMW-01B,TREC,7/4/2017 23:45,-10.3,5459.3,11.069,,,
AMW-01B,TREC,7/5/2017 0:00,-10.3,5459.3,11.041,,,
AMW-01B,TREC,7/5/2017 0:15,-10.3,5459.3,11.026,,,
AMW-01B,TREC,7/5/2017 0:30,-10.3,5459.3,11.023,,,
AMW-01B,TREC,7/5/2017 0:45,-10.29,5459.31,11.072,,,
AMW-01B,TREC,7/5/2017 1:00,-10.3,5459.3,11.013,,,
AMW-01B,TREC,7/5/2017 1:15,-10.3,5459.3,11.045,,,
AMW-01B,TREC,7/5/2017 1:30,-10.3,5459.3,11.066,,,
AMW-01B,TREC,7/5/2017 1:45,-10.3,5459.3,11.105,,,
AMW-01B,TREC,7/5/2017 2:00,-10.3,5459.3,11.091,,,
AMW-01B,TREC,7/5/2017 2:15,-10.3,5459.3,11.053,,,
AMW-01B,TREC,7/5/2017 2:30,-10.3,5459.3,11.073,,,
AMW-01B,TREC,7/5/2017 2:45,-10.29,5459.31,11.04,,,
AMW-01B,TREC,7/5/2017 3:00,-10.3,5459.3,11.011,,,
AMW-01B,TREC,7/5/2017 3:15,-10.29,5459.31,11.09,,,
AMW-01B,TREC,7/5/2017 3:30,-10.3,5459.3,11.036,,,
AMW-01B,TREC,7/5/2017 3:45,-10.3,5459.3,11.077,,,
AMW-01B,TREC,7/5/2017 4:00,-10.3,5459.3,11.068,,,
AMW-01B,TREC,7/5/2017 4:15,-10.3,5459.3,11.063,,,
AMW-01B,TREC,7/5/2017 4:30,-10.3,5459.3,11.015,,,
AMW-01B,TREC,7/5/2017 4:45,-10.29,5459.31,11.017,,,
AMW-01B,TREC,7/5/2017 5:00,-10.31,5459.29,11.046,,,
AMW-01B,TREC,7/5/2017 5:15,-10.3,5459.3,11.058,,,
AMW-01B,TREC,7/5/2017 5:30,-10.31,5459.29,11.018,,,
AMW-01B,TREC,7/5/2017 5:45,-10.31,5459.29,11.039,,,
AMW-01B,TREC,7/5/2017 6:00,-10.31,5459.29,11.059,,,
AMW-01B,TREC,7/5/2017 6:15,-10.3,5459.3,11.017,,,
AMW-01B,TREC,7/5/2017 6:30,-10.31,5459.29,11.102,,,
AMW-01B,TREC,7/5/2017 6:45,-10.31,5459.29,11.023,,,
AMW-01B,TREC,7/5/2017 7:00,-10.31,5459.29,11.049,,,
AMW-01B,TREC,7/5/2017 7:15,-10.31,5459.29,11.07,,,
AMW-01B,TREC,7/5/2017 7:30,-10.32,5459.28,11.032,,,
AMW-01B,TREC,7/5/2017 7:45,-10.31,5459.29,11.011,,,
AMW-01B,TREC,7/5/2017 8:00,-10.32,5459.28,11.043,,,
AMW-01B,TREC,7/5/2017 8:15,-10.32,5459.28,11.083,,,
AMW-01B,TREC,7/5/2017 8:30,-10.32,5459.28,11.085,,,
AMW-01B,TREC,7/5/2017 8:45,-10.32,5459.28,11.06,,,
AMW-01B,TREC,7/5/2017 9:00,-10.32,5459.28,11.051,,,
AMW-01B,TREC,7/5/2017 9:15,-10.32,5459.28,11.096,,,
AMW-01B,TREC,7/5/2017 9:30,-10.32,5459.28,11.063,,,
AMW-01B,TREC,7/5/2017 9:45,-10.32,5459.28,11.087,,,
AMW-01B,TREC,7/5/2017 10:00,-10.31,5459.29,11.086,,,
AMW-01B,TREC,7/5/2017 10:15,-10.31,5459.29,11.096,,,
AMW-01B,TREC,7/5/2017 10:30,-10.31,5459.29,11.083,,,
AMW-01B,TREC,7/5/2017 10:45,-10.31,5459.29,11.083,,,
AMW-01B,TREC,7/5/2017 11:00,-10.31,5459.29,11.053,,,
AMW-01B,TREC,7/5/2017 11:15,-10.31,5459.29,11.017,,,
AMW-01B,TREC,7/5/2017 11:30,-10.31,5459.29,11.074,,,
AMW-01B,TREC,7/5/2017 11:45,-10.31,5459.29,11.05,,,
AMW-01B,TREC,7/5/2017 12:00,-10.31,5459.29,11.071,,,
AMW-01B,TREC,7/5/2017 12:15,-10.32,5459.28,11.06,,,
AMW-01B,TREC,7/5/2017 12:30,-10.31,5459.29,11.076,,,
AMW-01B,TREC,7/5/2017 12:45,-10.32,5459.28,11.024,,,
AMW-01B,TREC,7/5/2017 13:00,-10.3,5459.3,11.066,,,
AMW-01B,TREC,7/5/2017 13:15,-10.32,5459.28,11.086,,,
AMW-01B,TREC,7/5/2017 13:30,-10.3,5459.3,11.066,,,
AMW-01B,TREC,7/5/2017 13:45,-10.31,5459.29,11.045,,,
AMW-01B,TREC,7/5/2017 14:00,-10.3,5459.3,11.049,,,
AMW-01B,TREC,7/5/2017 14:15,-10.3,5459.3,11.028,,,
AMW-01B,TREC,7/5/2017 14:30,-10.3,5459.3,11.055,,,
AMW-01B,TREC,7/5/2017 14:45,-10.3,5459.3,11.091,,,
AMW-01B,TREC,7/5/2017 15:00,-10.29,5459.31,11.038,,,
AMW-01B,TREC,7/5/2017 15:15,-10.3,5459.3,11.083,,,
AMW-01B,TREC,7/5/2017 15:30,-10.29,5459.31,11.107,,,
AMW-01B,TREC,7/5/2017 15:45,-10.26,5459.34,11.079,,,
AMW-01B,TREC,7/5/2017 16:00,-10.27,5459.33,11.099,,,
AMW-01B,TREC,7/5/2017 16:15,-10.27,5459.33,11.029,,,
AMW-01B,TREC,7/5/2017 16:30,-10.3,5459.3,11.057,,,
AMW-01B,TREC,7/5/2017 16:45,-10.25,5459.35,11.058,,,
AMW-01B,TREC,7/5/2017 17:00,-10.3,5459.3,11.081,,,
AMW-01B,TREC,7/5/2017 17:15,-10.3,5459.3,11.022,,,
AMW-01B,TREC,7/5/2017 17:30,-10.3,5459.3,11.045,,,
AMW-01B,TREC,7/5/2017 17:45,-10.29,5459.31,11.067,,,
AMW-01B,TREC,7/5/2017 18:00,-10.3,5459.3,11.087,,,
AMW-01B,TREC,7/5/2017 18:15,-10.29,5459.31,11.107,,,
AMW-01B,TREC,7/5/2017 18:30,-10.3,5459.3,11.1,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 18:45,-10.28,5459.32,11.063,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 19:00,-10.3,5459.3,11.029,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 19:15,-10.28,5459.32,11.083,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 19:30,-10.31,5459.29,11.063,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 19:45,-10.3,5459.3,11.083,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 20:00,-10.33,5459.27,11.094,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 20:15,-10.4,5459.2,11.102,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 20:30,-10.28,5459.32,11.11,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 20:45,-10.24,5459.36,11.104,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 21:00,-10.3,5459.3,11.073,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 21:15,-10.26,5459.34,11.053,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 21:30,-10.33,5459.27,11.079,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 21:45,-10.36,5459.24,11.023,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 22:00,-10.3,5459.3,11.034,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 22:15,-10.27,5459.33,11.103,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 22:30,-10.3,5459.3,11.043,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 22:45,-10.27,5459.33,11.066,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 23:00,-10.3,5459.3,11.114,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 23:15,-10.29,5459.31,11.072,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 23:30,-10.29,5459.31,11.12,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/5/2017 23:45,-10.4,5459.2,11.099,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/6/2017 0:00,-10.27,5459.33,11.078,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/6/2017 0:15,-10.25,5459.35,11.09,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/6/2017 0:30,-10.29,5459.31,11.071,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/6/2017 0:45,-10.28,5459.32,11.092,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/6/2017 1:00,-10.29,5459.31,11.071,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/6/2017 1:15,-10.28,5459.32,11.096,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/6/2017 1:30,-10.3,5459.3,11.06,,,Assume fluctuations in level due to earthquake 7/6/17 12:30 AM MDT
AMW-01B,TREC,7/6/2017 1:45,-10.31,5459.29,11.101,,,
AMW-01B,TREC,7/6/2017 2:00,-10.29,5459.31,11.079,,,
AMW-01B,TREC,7/6/2017 2:15,-10.29,5459.31,11.131,,,
AMW-01B,TREC,7/6/2017 2:30,-10.29,5459.31,11.108,,,
AMW-01B,TREC,7/6/2017 2:45,-10.29,5459.31,11.083,,,
AMW-01B,TREC,7/6/2017 3:00,-10.29,5459.31,11.065,,,
AMW-01B,TREC,7/6/2017 3:15,-10.29,5459.31,11.065,,,
AMW-01B,TREC,7/6/2017 3:30,-10.29,5459.31,11.014,,,
AMW-01B,TREC,7/6/2017 3:45,-10.3,5459.3,11.077,,,
AMW-01B,TREC,7/6/2017 4:00,-10.29,5459.31,11.054,,,
AMW-01B,TREC,7/6/2017 4:15,-10.29,5459.31,11.053,,,
AMW-01B,TREC,7/6/2017 4:30,-10.3,5459.3,11.073,,,
AMW-01B,TREC,7/6/2017 4:45,-10.29,5459.31,11.074,,,
AMW-01B,TREC,7/6/2017 5:00,-10.3,5459.3,11.05,,,
AMW-01B,TREC,7/6/2017 5:15,-10.29,5459.31,11.06,,,
AMW-01B,TREC,7/6/2017 5:30,-10.3,5459.3,11.068,,,
AMW-01B,TREC,7/6/2017 5:45,-10.29,5459.31,11.013,,,
AMW-01B,TREC,7/6/2017 6:00,-10.31,5459.29,11.041,,,
AMW-01B,TREC,7/6/2017 6:15,-10.31,5459.29,11.043,,,
AMW-01B,TREC,7/6/2017 6:30,-10.32,5459.28,11.073,,,
AMW-01B,TREC,7/6/2017 6:45,-10.31,5459.29,11.113,,,
AMW-01B,TREC,7/6/2017 7:00,-10.32,5459.28,11.034,,,
AMW-01B,TREC,7/6/2017 7:15,-10.32,5459.28,11.076,,,
AMW-01B,TREC,7/6/2017 7:30,-10.32,5459.28,11.072,,,
AMW-01B,TREC,7/6/2017 7:45,-10.32,5459.28,11.088,,,
AMW-01B,TREC,7/6/2017 8:00,-10.32,5459.28,11.068,,,
AMW-01B,TREC,7/6/2017 8:15,-10.32,5459.28,11.108,,,
AMW-01B,TREC,7/6/2017 8:30,-10.32,5459.28,11.086,,,
AMW-01B,TREC,7/6/2017 8:45,-10.32,5459.28,11.084,,,
AMW-01B,TREC,7/6/2017 9:00,-10.32,5459.28,11.066,,,
AMW-01B,TREC,7/6/2017 9:15,-10.33,5459.27,11.079,,,
AMW-01B,TREC,7/6/2017 9:30,-10.32,5459.28,11.094,,,
AMW-01B,TREC,7/6/2017 9:45,-10.32,5459.28,11.055,,,
AMW-01B,TREC,7/6/2017 10:00,-10.32,5459.28,11.021,,,
AMW-01B,TREC,7/6/2017 10:15,-10.31,5459.29,11.06,,,
AMW-01B,TREC,7/6/2017 10:30,-10.32,5459.28,11.035,,,
AMW-01B,TREC,7/6/2017 10:45,-10.32,5459.28,11.048,,,
AMW-01B,TREC,7/6/2017 11:00,-10.31,5459.29,11.087,,,
AMW-01B,TREC,7/6/2017 11:15,-10.31,5459.29,11.035,,,
AMW-01B,TREC,7/6/2017 11:30,-10.31,5459.29,11.102,,,
AMW-01B,TREC,7/6/2017 11:45,-10.32,5459.28,11.034,,,
AMW-01B,TREC,7/6/2017 12:00,-10.31,5459.29,11.084,,,
AMW-01B,TREC,7/6/2017 12:15,-10.32,5459.28,11.089,,,
AMW-01B,TREC,7/6/2017 12:30,-10.31,5459.29,11.05,,,
AMW-01B,TREC,7/6/2017 12:45,-10.31,5459.29,11.071,,,
AMW-01B,TREC,7/6/2017 13:00,-10.31,5459.29,11.1,,,
AMW-01B,TREC,7/6/2017 13:15,-10.31,5459.29,11.11,,,
AMW-01B,TREC,7/6/2017 13:30,-10.31,5459.29,11.075,,,
AMW-01B,TREC,7/6/2017 13:45,-10.31,5459.29,11.092,,,
AMW-01B,TREC,7/6/2017 14:00,-10.3,5459.3,11.103,,,
AMW-01B,TREC,7/6/2017 14:15,-10.31,5459.29,11.095,,,
AMW-01B,TREC,7/6/2017 14:30,-10.3,5459.3,11.069,,,
AMW-01B,TREC,7/6/2017 14:45,-10.31,5459.29,11.023,,,
AMW-01B,TREC,7/6/2017 15:00,-10.3,5459.3,11.005,,,
AMW-01B,TREC,7/6/2017 15:15,-10.31,5459.29,11.082,,,
AMW-01B,TREC,7/6/2017 15:30,-10.3,5459.3,11.102,,,
AMW-01B,TREC,7/6/2017 15:45,-10.3,5459.3,11.047,,,
AMW-01B,TREC,7/6/2017 16:00,-10.3,5459.3,11.039,,,
AMW-01B,TREC,7/6/2017 16:15,-10.3,5459.3,11.096,,,
AMW-01B,TREC,7/6/2017 16:30,-10.3,5459.3,11.068,,,
